Recording	Participant	Timeline	TOI	Interval	Media	Group1	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	43	17340	17356	17						190.62	36.08	36.08	1.47			0.52733	0.56142	0.47103	0.57198
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	26	17356	17989	632		0	0.47103	0.57198	4.00454										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	44	17989	18005	17						299.65	43.78	43.78	1.08			0.47103	0.57198	0.47836	0.58486
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	27	18005	18122	116		0	0.47836	0.58486	4.16948										
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	28	18492	18609	116		0	0.57636	0.56672	4.40407										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	45	18609	18625	17						206.56	54.31	54.31	0.88			0.57636	0.56672	0.52858	0.59061
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	29	18625	18708	83		0	0.52858	0.59061	4.44093										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	46	18708	18725	17						151.06	31.5	31.5	0.27			0.52858	0.59061	0.4997	0.57464
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	30	18725	19308	582		0	0.4997	0.57464	4.12868										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	47	19308	19324	17						43.14	73	73	1.09			0.4997	0.57464	0.53748	0.53923
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	31	19324	19957	632		0	0.53748	0.53923	3.77875										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	48	19957	19973	17							36.57	36.57				0.53748	0.53923		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	49	19990	20007	17							53.22	53.22						0.52305	0.54249
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	32	20007	20356	349		0	0.52305	0.54249	3.7534										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	50	20356	20372	17							40.87	40.87				0.52305	0.54249		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	51	20389	20439	50							333.94	413.27							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	52	20456	20472	17							41.58	41.58						0.46318	0.54703
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	33	20472	21005	532		0	0.46318	0.54703	3.82077										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	53	21005	21021	17						283.11	36.59	36.59	1.32			0.46318	0.54703	0.47364	0.59192
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	34	21021	21121	100		0	0.47364	0.59192	4.02591										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	54	21221	21288	67							44.29	47.58						0.56837	0.55088
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	35	21288	21404	116		0	0.56837	0.55088	3.86883										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	55	21404	21421	17							111.64	111.64				0.56837	0.55088		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	56	21438	21454	17							74.31	74.31						0.5344	0.54642
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	36	21454	22220	765		0	0.5344	0.54642	3.8565										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	57	22220	22236	17							42.44	42.44				0.5344	0.54642		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	58	22320	22353	33							65.34	65.34							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	59	22369	22419	50							78.75	141.55							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	60	22519	22586	67							64.79	92.72						0.51988	0.58145
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	37	22586	22686	100		0	0.51988	0.58145	3.74902										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	61	22935	22969	33							60.11	60.11							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	62	22985	23018	33							39.51	47.96							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	63	23118	23185	67							92.8	177.05							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	64	23218	23235	17							73.18	73.18							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	65	23434	23484	50							191.18	264.75							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	66	23501	23518	17							50.16	50.16						0.60296	0.42538
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	38	23518	23651	133		0	0.60296	0.42538	4.04572										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	67	23651	23667	17							88.87	88.87				0.60296	0.42538		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	68	23701	23717	17							333.88	333.88							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	69	23767	23800	33							157.16	157.16							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	70	23817	23850	33							66.91	93.63						0.53662	0.51
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	39	23850	23917	66		0	0.53662	0.51	4.12958										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	71	23917	23934	17							40.51	40.51				0.53662	0.51		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	72	25170	25187	17							71.71	71.71						0.5066	0.55048
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	40	25187	25786	599		0	0.5066	0.55048	4.00973										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	73	26651	26685	33							39	39							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	74	26734	26768	33							62.6	62.6							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	75	26834	26867	33							30.73	30.73							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	76	27200	27234	33							46.83	46.83						0.4823	0.56678
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	41	27234	27450	216		0	0.4823	0.56678	4.20911										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	77	27450	27466	17						47.84	43.73	43.73	1.89			0.4823	0.56678	0.50586	0.54077
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	42	27466	28315	849		0	0.50586	0.54077	3.91423										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	78	28315	28365	50						290.29	101.23	131.11	4.86			0.50586	0.54077	0.55908	0.68473
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	43	28365	28548	183		0	0.55908	0.68473	3.74147										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	79	28548	28598	50						104.98	100.35	165.56	5.22			0.55908	0.68473	0.51574	0.52275
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	44	28598	28964	366		0	0.51574	0.52275	3.73008										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	80	28964	29014	50						309.85	127.52	167.23	6.25			0.51574	0.52275	0.61265	0.63887
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	45	29014	30045	1032		0	0.61265	0.63887	3.67088										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	81	30045	30095	50						128.52	122.24	169.58	6.53			0.61265	0.63887	0.5132	0.51392
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	46	30095	30245	150		0	0.5132	0.51392	3.61759										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	82	30412	30462	50							62.54	68.42						0.51982	0.53204
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	47	30462	31127	665		0	0.51982	0.53204	3.70204										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	83	31127	31160	33						94.34	199.46	289.19	6.86			0.51982	0.53204	0.50069	0.27996
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	48	31160	31543	383		0	0.50069	0.27996	3.43842										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	84	31543	31576	33						256.46	70.16	88.56	3			0.50069	0.27996	0.47631	0.38123
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	49	31576	31676	100		0	0.47631	0.38123	3.41207										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	85	31676	31726	50						223.83	87.62	125.96	5.86			0.47631	0.38123	0.37891	0.47471
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	50	31726	31809	83		0	0.37891	0.47471	3.31748										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	86	31809	31843	33							32.98	35.52				0.37891	0.47471		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	87	31859	31926	67							87.18	171.59						0.21022	0.6672
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	51	31926	32142	216		0	0.21022	0.6672	3.27398										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	88	32142	32176	33						229.66	75.89	86.85	5.32			0.21022	0.6672	0.11754	0.77631
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	52	32176	32858	682		0	0.11754	0.77631	3.25268										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	89	32858	32874	17							32.73	32.73				0.11754	0.77631		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	90	32984	33107	123							60.93	69.45						0.09823	0.78378
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	53	33107	35222	2115		0	0.09823	0.78378	3.28976										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	91	35222	35283	61						52.56	60.86	87.57	5			0.09823	0.78378	0.18259	0.6736
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	54	35283	35344	61		0	0.18259	0.6736	3.26278										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	92	35344	35796	453						45.1	80.26	210.59	37.8			0.18259	0.6736	0.85371	0.00023
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	55	35796	35947	150		0	0.85371	0.00023	3.30133										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	93	35947	35977	30						42.72	74.39	74.39	3.35			0.85371	0.00023	0.92798	-0.06835
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	56	35977	36098	121		0	0.92798	-0.06835	3.33252										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	94	36098	36128	30						40.21	37.66	37.66	2.56			0.92798	-0.06835	0.98885	-0.11981
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	57	36128	36400	272		0	0.98885	-0.11981	3.55717										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	95	36400	36430	30						242.81	34.98	34.98	0.83			0.98885	-0.11981	0.97131	-0.08567
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	58	36430	38967	2537		0	0.97131	-0.08567	3.81431										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	96	38967	39028	60						224.75	68.96	99.85	6.88			0.97131	-0.08567	0.82117	0.06315
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	59	39028	39088	60		0	0.82117	0.06315	3.81762										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	97	39088	39118	30							34.48	34.48				0.82117	0.06315		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	98	39148	39269	121							33.05	34.17							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	99	39300	39420	121							35.82	45.47						0.51222	0.35772
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	60	39420	41717	2297		0	0.51222	0.35772	3.25835										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	100	41838	41899	61							122.08	122.08						0.50708	0.35766
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	61	41899	42593	695		0	0.50708	0.35766	3.36296										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	101	42593	42654	60						299.69	93.61	149.81	7.04			0.50708	0.35766	0.60345	0.52669
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	62	42654	42744	91		0	0.60345	0.52669	3.19428										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	102	42744	42835	91						321.02	96.73	178.36	13.74			0.60345	0.52669	0.84044	0.71847
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	63	42835	43409	574		0	0.84044	0.71847	3.38787										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	103	43409	43440	30						328.54	39.28	39.28	3.46			0.84044	0.71847	0.91172	0.76208
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	64	43440	46279	2840		0	0.91172	0.76208	3.3852										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	104	46279	46340	61							114.72	145.7				0.91172	0.76208		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	105	46370	46400	30							41.54	41.54							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	106	46430	46731	301							79.57	206.66						0.29503	0.09854
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	65	46731	46822	90		0	0.29503	0.09854	3.42094										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	107	46822	46882	60						150.66	93.38	120.21	6.84			0.29503	0.09854	0.15484	0.01974
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	66	46882	47002	121		0	0.15484	0.01974	3.34282										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	108	47002	47063	60						126.36	68.71	95.3	5.25			0.15484	0.01974	0.04559	-0.12868
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	67	47063	49600	2538		0	0.04559	-0.12868	3.51783										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	109	49600	49771	170						301.42	38.93	38.93	8.7			0.04559	-0.12868		
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	68	51061	51443	382		0	0.20192	0.12724	3.71361										
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	69	51443	52077	635		0	0.12707	0.12266	3.68841										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	110	52077	52138	60							80.44	121.6				0.12707	0.12266		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	111	52349	52440	91							102.31	124.39							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	112	52471	52532	61							81.68	98.9							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	113	52562	52593	30							49.29	49.29							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	114	52623	52653	30							122.25	122.25						0.30064	0.70916
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	70	52653	54465	1812		0	0.30064	0.70916	3.16752										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	115	54615	54676	61							676.51	676.51						0.30361	0.70958
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	71	54676	55644	968		0	0.30361	0.70958	3.02327										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	116	55644	55674	30						9.94	59.12	59.12	3.97			0.30361	0.70958	0.37534	0.69701
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	72	55674	55735	61		0	0.37534	0.69701	2.9894										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	117	55735	55765	30							47.4	47.4				0.37534	0.69701		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	118	55795	55886	90							38.12	41.51							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	119	55916	56007	91							35.27	37.68							
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	120	56037	56067	30							58.54	58.54						0.61264	0.69612
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	73	56067	56128	61		0	0.61264	0.69612	3.12856										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	121	56128	56158	30						2.87	53.59	53.59	2.73			0.61264	0.69612	0.66194	0.69365
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	74	56158	56278	121		0	0.66194	0.69365	3.11388										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	122	56278	56309	30						337.01	33.11	33.11	2.35			0.66194	0.69365	0.70388	0.71144
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	75	56309	56611	302		0	0.70388	0.71144	3.09562										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	123	56611	56641	30							288.13	288.13				0.70388	0.71144		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	124	56761	56851	91							195.7	253.86						0.70915	0.70334
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	76	56851	59329	2478		0	0.70915	0.70334	3.22327										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	125	59329	59389	60						90.15	58.38	80.23	10.02			0.70915	0.70334	0.70818	0.32841
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	77	59389	61473	2084		0	0.70818	0.32841	3.32702										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	126	61473	61503	30							540.34	540.34				0.70818	0.32841		
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	78	61624	63013	1390		0	0.7121	0.27816	3.42694										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	127	63013	63044	30						184.52	79.98	79.98	3.97			0.7121	0.27816	0.63436	0.28431
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	79	63044	63104	60		0	0.63436	0.28431	3.47007										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	128	63104	63406	302						179.14	34.83	40.56	13.33			0.63436	0.28431	0.38279	0.28051
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	80	63406	63618	212		0	0.38279	0.28051	3.56308										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	129	63618	63648	30						183.07	45.3	45.3	4.05			0.38279	0.28051	0.3056	0.28465
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	81	63648	63829	181		0	0.3056	0.28465	3.47748										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	130	63919	63980	61							372.15	372.15						0.29969	0.28483
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	82	63980	66638	2658		0	0.29969	0.28483	3.46882										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	131	66638	66699	60						325.15	184.58	267.09	12.02			0.29969	0.28483	0.51305	0.43341
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	83	66699	67424	725		0	0.51305	0.43341	3.5091										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	132	67424	67454	30						308.12	203.23	203.23	7.22			0.51305	0.43341	0.62243	0.5728
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	84	67454	67937	483		0	0.62243	0.5728	3.61825										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	133	67937	67998	61						127.05	124.25	177.22	6.87			0.62243	0.5728	0.52057	0.43788
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	85	67998	68481	483		0	0.52057	0.43788	3.56812										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	134	68481	68542	61						308.07	110	132.78	6.53			0.52057	0.43788	0.61862	0.56307
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	86	68542	68692	151		0	0.61862	0.56307	3.76212										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	135	68692	68723	30						325.59	33.19	33.19	0.99			0.61862	0.56307	0.63557	0.57468
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	87	68723	68934	211		0	0.63557	0.57468	3.74647										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	136	68934	68994	61						228.54	77.86	98.21	4.69			0.63557	0.57468	0.56225	0.65766
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	88	68994	69236	242		0	0.56225	0.65766	3.62748										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	137	69236	69297	60						97.3	108.98	146.68	6.36			0.56225	0.65766	0.53449	0.44087
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	89	69297	69659	362		0	0.53449	0.44087	3.54593										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	138	69659	69690	30							244.23	244.23				0.53449	0.44087		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	139	69780	69871	91							300.94	383.19						0.55285	0.47209
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	90	69871	70082	211		0	0.55285	0.47209	3.7885										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	140	70082	70112	30						131.1	79.44	79.44	2.43			0.55285	0.47209	0.51579	0.42962
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	91	70112	72045	1933		0	0.51579	0.42962	3.66967										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	141	72106	72167	61							514.08	514.08						0.52323	0.44689
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	92	72167	72951	784		0	0.52323	0.44689	3.59171										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	142	72951	72982	30							31.12	31.12				0.52323	0.44689		
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Partial	143	73102	73163	61							36.21	36.21						0.51079	0.42843
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	93	73163	73284	120		0	0.51079	0.42843	3.43732										
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	94	73405	73525	121		0	0.50705	0.43719	3.55718										
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	95	73646	74402	755		0	0.51563	0.43646	3.56665										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	144	74402	74431	30						165.98	53.4	53.4	1.35			0.51563	0.43646	0.49201	0.43057
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Whole	96	74431	74764	332		0	0.49201	0.43057	3.33708										
henry	Participant7	Timeline1	Entire Recording	1			Saccade	Whole	145	74764	74794	30						0.51	49.96	49.96	1.65			0.49201	0.43057	0.52088	0.43031
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	97	74794	75504	710		0	0.52088	0.43031	3.43159										
henry	Participant7	Timeline1	Entire Recording	1			Fixation	Partial	98	75504	75695	191		0	0.50338	0.40787	3.75409										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	146	75779	75829	50							59.39	106.28						0.5093	0.41395
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	99	75829	76162	333		0	0.5093	0.41395	3.66193										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	147	76162	76212	50						329.71	70.99	103.67	3.43			0.5093	0.41395	0.56891	0.44876
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	100	76212	76362	150		0	0.56891	0.44876	3.13762										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	148	76362	76428	67						138.62	188.61	289.61	12.17			0.56891	0.44876	0.36456	0.26875
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	101	76428	76744	316		0	0.36456	0.26875	3.0306										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	149	76744	76794	50						358.1	181.45	287.46	9.04			0.36456	0.26875	0.53285	0.27434
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	102	76794	77177	383		0	0.53285	0.27434	3.0967										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	150	77177	77210	33						265.43	86.34	100.74	3.41			0.53285	0.27434	0.5227	0.40147
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	103	77210	77660	449		0	0.5227	0.40147	3.27155										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	151	77660	77709	50						175.05	66.97	93.83	3.12			0.5227	0.40147	0.46686	0.39664
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	104	77709	77909	200		0	0.46686	0.39664	3.39514										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	152	77909	77959	50						63.65	79.97	97.44	4.24			0.46686	0.39664	0.52184	0.28562
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	105	77959	78142	183		0	0.52184	0.28562	3.41381										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	153	78142	78175	34						5.21	191.08	209.18	6.88			0.52184	0.28562	0.65002	0.27393
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	106	78175	78375	200		0	0.65002	0.27393	3.47532										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	154	78375	78425	50						291.6	216.77	354.14	10.14			0.65002	0.27393	0.76392	0.56166
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	107	78425	78658	233		0	0.76392	0.56166	3.55283										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	155	78658	78708	50						274.36	92.97	154.77	4.15			0.76392	0.56166	0.77515	0.70907
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	108	78708	78924	216		0	0.77515	0.70907	3.33695										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	156	78924	78974	50						183.39	184.35	296.34	9.2			0.77515	0.70907	0.60817	0.71896
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	109	78974	79107	133		0	0.60817	0.71896	3.24017										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	157	79107	79124	17							91.28	91.28				0.60817	0.71896		
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	158	79274	79290	17							89.45	89.45							
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	159	79307	79324	17							80.84	80.84							
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	160	79340	79357	17							36.75	36.75						0.51025	0.671
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	110	79357	79424	67		0	0.51025	0.671	3.14502										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	161	79424	79473	50						183.14	193.48	265.12	9.27			0.51025	0.671	0.34681	0.67998
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	111	79473	79673	200		0	0.34681	0.67998	3.22778										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	162	79673	79739	66							146.77	222.95				0.34681	0.67998		
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	163	79756	79773	17							67.4	67.4						0.25276	0.44255
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	112	79773	79873	100		0	0.25276	0.44255	3.23067										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	164	79873	79923	50						97.13	111.9	155.58	5.51			0.25276	0.44255	0.22693	0.23598
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	113	79923	80605	682		0	0.22693	0.23598	3.23924										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	165	80605	80671	67						356.31	218.37	339.07	14.24			0.22693	0.23598	0.49714	0.25342
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	114	80671	80904	233		0	0.49714	0.25342	3.41509										
henry	Participant7	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	166	80904	80954	50						357.32	253.6	328.75	12.43			0.49714	0.25342	0.7296	0.26431
